Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh)
26-10-2018,24.8,62.8,Post-Monsoon,18.1,0,3130000,3007.404563,1865.064991,1142.339572
27-10-2018,24.4,54.9,Post-Monsoon,19.8,0,3130000,3008.092365,2058.45174,949.6406245
28-10-2018,24.3,49.8,Post-Monsoon,21.3,0,3130000,3008.780167,2012.08072,996.6994468
29-10-2018,23.6,45.3,Post-Monsoon,21.8,0,3130000,3009.467968,1855.057434,1154.410534
30-10-2018,22.7,48.1,Post-Monsoon,21.8,0,3130000,3010.15577,1931.39346,1078.76231
31-10-2018,22.9,51.3,Post-Monsoon,21.4,0,3130000,3010.843572,1839.906444,1170.937128
01-11-2018,23.7,52.5,Post-Monsoon,20.8,0,3130000,3410,2144.285681,1265.714319
02-11-2018,24.6,57.2,Post-Monsoon,16.3,0,3130000,3275,2047.280789,1227.719211
03-11-2018,25.8,68,Post-Monsoon,15,0.4,3130000,3330,2122.910747,1207.089253
04-11-2018,25.9,73.5,Post-Monsoon,16.3,4,3130000,3405,2107.104369,1297.895631
05-11-2018,25.4,77.9,Post-Monsoon,14.5,6.3,3130000,3265,1969.029916,1295.970084
06-11-2018,25.6,74.9,Post-Monsoon,16.5,0.2,3130000,3385,2125.449175,1259.550825
07-11-2018,25,66.1,Post-Monsoon,19.2,0,3130000,3460,2356.909442,1103.090558
08-11-2018,24.5,63.6,Post-Monsoon,19.9,0,3130000,3445,2339.698154,1105.301846
09-11-2018,24.8,64.4,Post-Monsoon,20,0,3130000,3480,2184.268976,1295.731024
10-11-2018,24,62.4,Post-Monsoon,19.7,0,3130000,3385,2203.692983,1181.307017
11-11-2018,23.5,58.7,Post-Monsoon,19.9,0,3130000,3345,2087.223684,1257.776316
12-11-2018,22.9,56.6,Post-Monsoon,20.1,0,3130000,3295,2230.805791,1064.194209
13-11-2018,22.6,52.8,Post-Monsoon,20.1,0,3130000,3265,2114.165467,1150.834533
14-11-2018,23,57.7,Post-Monsoon,20,0,3130000,3300,2173.421193,1126.578807
15-11-2018,22.4,56.8,Post-Monsoon,20,0,3130000,3240,2018.838531,1221.161469
16-11-2018,22.3,49.5,Post-Monsoon,20,0,3130000,3230,2247.34282,982.6571801
17-11-2018,22.9,52.6,Post-Monsoon,19.8,0,3130000,3280,2190.657282,1089.342718
18-11-2018,24.5,59.7,Post-Monsoon,17.7,0,3130000,3335,2017.497953,1317.502047
19-11-2018,24.4,74.1,Post-Monsoon,13.7,2.9,3130000,3125,2003.506353,1121.493647
20-11-2018,23.6,81.2,Post-Monsoon,13.2,1.3,3130000,3020,1847.982541,1172.017459
21-11-2018,24.2,75.8,Post-Monsoon,14.8,0.7,3130000,3011.531373,2030.334185,981.197188
22-11-2018,24.1,65.5,Post-Monsoon,18.6,0,3130000,3012.219175,2058.177032,954.0421427
23-11-2018,23.1,55.1,Post-Monsoon,19.1,0,3130000,3012.906976,2009.904293,1003.002684
24-11-2018,22.2,54.8,Post-Monsoon,19.1,0,3130000,3013.594778,2101.078257,912.5165211
25-11-2018,22,61.6,Post-Monsoon,17.6,0,3130000,3014.28258,1927.18697,1087.09561
26-11-2018,21.7,62.6,Post-Monsoon,19,0,3130000,3014.970381,1988.179274,1026.791108
27-11-2018,21.1,60.6,Post-Monsoon,19.2,0,3130000,3015.658183,1813.412749,1202.245434
28-11-2018,20.5,59.1,Post-Monsoon,19.1,0,3130000,3016.345985,1845.573231,1170.772753
29-11-2018,20.6,58.8,Post-Monsoon,19.1,0,3130000,3017.033786,1849.586526,1167.44726
30-11-2018,20.6,58.6,Post-Monsoon,19,0,3130000,3017.721588,2016.767794,1000.953794
01-12-2018,19.6,62,Winter,16.5,0,3130000,2785,1923.744738,861.2552621
02-12-2018,19.9,61.4,Winter,18,0,3130000,2890,1980.49171,909.5082903
03-12-2018,20.9,61.6,Winter,18.3,0,3130000,3005,1962.761771,1042.238229
04-12-2018,21.7,63.4,Winter,16.6,0,3130000,3000,2037.998608,962.0013922
05-12-2018,23.1,65.1,Winter,15.8,0,3130000,3100,2112.322891,987.6771086
06-12-2018,23.6,63.5,Winter,17.7,0,3130000,3245,1961.395186,1283.604814
07-12-2018,23.3,65,Winter,17.8,0,3130000,3220,2212.579023,1007.420977
08-12-2018,23.1,68.1,Winter,15,0,3130000,3060,1872.171961,1187.828039
09-12-2018,22.7,64.9,Winter,17.3,0,3130000,3135,1968.884491,1166.115509
10-12-2018,20.8,59.3,Winter,19,0,3130000,3030,2068.067476,961.9325239
11-12-2018,19.5,55.3,Winter,19.2,0,3130000,2910,1978.299426,931.7005736
12-12-2018,20,57,Winter,18.7,0,3130000,2935,2004.663682,930.3363176
13-12-2018,19.7,61.1,Winter,18.4,0,3130000,2890,1947.115814,942.8841856
14-12-2018,20.5,58.9,Winter,15.3,0,3130000,2815,1859.176721,955.8232793
15-12-2018,21.2,58.6,Winter,15.9,0,3130000,2915,1843.945818,1071.054182
16-12-2018,19.9,57.1,Winter,18,0,3130000,2890,1868.298255,1021.701745
17-12-2018,17.9,55.7,Winter,18.3,0,3130000,2705,1673.525137,1031.474863
18-12-2018,19,61.6,Winter,17.9,0,3130000,2795,1945.52635,849.4736496
19-12-2018,17.9,61.9,Winter,18.7,0,3130000,2725,1863.488779,861.5112214
20-12-2018,18.5,63,Winter,18.4,0,3130000,2770,1765.610572,1004.389428
21-12-2018,20,65.7,Winter,18.3,0,3130000,3018.40939,2008.520729,1009.888661
22-12-2018,20.9,62,Winter,17.7,0,3130000,3019.097191,1915.038379,1104.058813
23-12-2018,21.5,64.6,Winter,16.4,0,3130000,3019.784993,1831.825757,1187.959236
24-12-2018,22.5,67.1,Winter,15.4,0,3130000,3020.472795,1896.783166,1123.689629
25-12-2018,23.1,65.1,Winter,17.1,0,3130000,3021.160596,1962.77515,1058.385446
26-12-2018,21.6,61.4,Winter,18,0,3130000,3021.848398,2109.510107,912.338291
27-12-2018,18.4,51.6,Winter,19.4,0,3130000,3022.5362,2018.357146,1004.179054
28-12-2018,16.4,51.3,Winter,19.4,0,3130000,3023.224001,1905.464998,1117.759004
29-12-2018,16.6,48.3,Winter,19.4,0,3130000,3023.911803,1962.404846,1061.506958
30-12-2018,16.8,47.8,Winter,19.4,0,3130000,3024.599605,1955.735526,1068.864078
31-12-2018,17.4,48.9,Winter,19,0,3130000,3025.287406,2107.936649,917.3507576
01-01-2019,18.5,49.4,Winter,19,0,3130000,2800,1917.821346,882.1786539
02-01-2019,19.3,45.9,Winter,19.2,0,3130000,2890,2006.680973,883.3190273
03-01-2019,19.8,48.6,Winter,19.2,0,3130000,2940,1892.816612,1047.183388
04-01-2019,20.4,49.2,Winter,19.2,0,3130000,3000,2030.950815,969.0491845
05-01-2019,20.5,53.8,Winter,19,0,3130000,3000,2066.88844,933.1115597
06-01-2019,20.5,52.9,Winter,19.1,0,3130000,3005,2038.353134,966.6468658
07-01-2019,18.6,53.2,Winter,19.2,0,3130000,2820,1769.654732,1050.345268
08-01-2019,18.6,54.3,Winter,19.6,0,3130000,2840,1806.177017,1033.822983
09-01-2019,19.3,52.3,Winter,19.6,0,3130000,2910,1842.515619,1067.484381
10-01-2019,19.6,54.1,Winter,19.6,0,3130000,2940,1916.030008,1023.969992
11-01-2019,20.3,53.5,Winter,19.5,0,3130000,3005,1906.507745,1098.492255
12-01-2019,21.1,52.7,Winter,19.4,0,3130000,3080,2083.980832,996.019168
13-01-2019,20.3,55.2,Winter,19.6,0,3130000,3010,2007.498984,1002.501016
14-01-2019,20,58.2,Winter,19.1,0,3130000,2955,2062.683285,892.3167154
15-01-2019,20.5,61,Winter,19.3,0,3130000,3015,2017.628064,997.3719361
16-01-2019,20.8,60.5,Winter,19.3,0,3130000,3045,2047.417581,997.5824193
17-01-2019,21.3,59.3,Winter,19.7,0,3130000,3115,2024.889255,1090.110745
18-01-2019,21.3,57.3,Winter,19.8,0,3130000,3120,1980.38558,1139.61442
19-01-2019,21,55.2,Winter,19.9,0,3130000,3095,2147.754606,947.2453941
20-01-2019,21.5,54.3,Winter,20.1,0,3130000,3155,2085.152343,1069.847657
21-01-2019,21.6,51.9,Winter,20.1,0,3130000,3025.975208,1832.889352,1193.085857
22-01-2019,19.8,61,Winter,20.2,0,3130000,3026.66301,1933.044841,1093.618168
23-01-2019,19.3,69.3,Winter,19.7,0,3130000,3027.350811,1984.789036,1042.561776
24-01-2019,19.6,64.5,Winter,19.3,0,3130000,3028.038613,1904.587045,1123.451568
25-01-2019,18.3,57.8,Winter,20.7,0,3130000,3028.726415,1861.114532,1167.611883
26-01-2019,17.5,59.9,Winter,20,0,3130000,3029.414216,1897.778995,1131.635221
27-01-2019,19.4,58.5,Winter,18.3,0,3130000,3030.102018,1984.512638,1045.58938
28-01-2019,18.5,54.8,Winter,20,0,3130000,3030.78982,2001.875322,1028.914498
29-01-2019,17.8,51.7,Winter,21.1,0,3130000,3031.477621,1878.311456,1153.166166
30-01-2019,18.9,51.8,Winter,21.1,0,3130000,3032.165423,1908.106553,1124.058871
31-01-2019,19.8,54.9,Winter,21,0,3130000,3032.853225,1960.294967,1072.558258
01-02-2019,21,56.4,Winter,20.3,0,3130000,3115,2018.574677,1096.425323
02-02-2019,21.3,58.9,Winter,17.3,0,3130000,2995,2073.037567,921.9624332
03-02-2019,21.9,59.5,Winter,15.6,0,3130000,2970,2072.967653,897.0323467
04-02-2019,22.7,52.9,Winter,20.8,0,3130000,3310,2123.032753,1186.967247
05-02-2019,22.4,58.5,Winter,19.9,0,3130000,3235,2045.220604,1189.779396
06-02-2019,22.5,61.5,Winter,20.1,0.2,3130000,3255,1970.794849,1284.205151
07-02-2019,19.4,60.7,Winter,21.5,0,3130000,3015,2062.978648,952.0213521
08-02-2019,17.3,57.5,Winter,22.4,0,3130000,2850,1825.760513,1024.239487
09-02-2019,15.7,47.2,Winter,23.3,0,3130000,2735,1670.30281,1064.69719
10-02-2019,18.8,41.2,Winter,22.5,0,3130000,3005,1991.824149,1013.175851
11-02-2019,21.7,48.8,Winter,21.5,0,3130000,3245,2041.664647,1203.335353
12-02-2019,24,54.7,Winter,17.7,0,3130000,3285,2170.089061,1114.910939
13-02-2019,24.7,56.9,Winter,18.8,0,3130000,3410,2134.651238,1275.348762
14-02-2019,23.9,56.5,Winter,21.6,0,3130000,3470,2105.265229,1364.734771
15-02-2019,22.6,51.7,Winter,21.9,0,3130000,3355,2201.372258,1153.627742
16-02-2019,21.3,52.7,Winter,23.1,0,3130000,3285,2149.511559,1135.488441
17-02-2019,21.4,49.3,Winter,22.8,0,3130000,3280,2154.327294,1125.672706
18-02-2019,22.5,52.5,Winter,22.5,0,3130000,3375,2267.362644,1107.637356
19-02-2019,24.1,49.7,Winter,22.5,0,3130000,3535,2156.268345,1378.731655
20-02-2019,25.2,49.9,Winter,22.4,0,3130000,3640,2495.443811,1144.556189
21-02-2019,25.8,57.9,Winter,20.1,0,3130000,3033.541026,1858.844527,1174.6965
22-02-2019,26.2,55.8,Winter,18.9,0,3130000,3034.228828,1875.674683,1158.554146
23-02-2019,25.7,50.7,Winter,21.1,0,3130000,3034.91663,2037.612134,997.3044955
24-02-2019,25,42.1,Winter,23,0,3130000,3035.604431,2111.671507,923.9329248
25-02-2019,24.4,37.9,Winter,23.6,0,3130000,3036.292233,1850.114888,1186.177345
26-02-2019,22.7,39.2,Winter,23.5,0,3130000,3036.980035,1976.729866,1060.250168
27-02-2019,21.6,48.8,Winter,24.4,0,3130000,3037.667836,1836.609084,1201.058752
28-02-2019,21.2,55.3,Winter,24.5,0,3130000,3038.355638,1843.435182,1194.920456
01-03-2019,22.2,48.7,Summer,24,0,3130000,3420,2079.269041,1340.730959
02-03-2019,24.2,46.6,Summer,24,0,3130000,3620,2270.172664,1349.827336
03-03-2019,23.6,56.8,Summer,24.1,0,3130000,3565,2262.685008,1302.314992
04-03-2019,23.2,64.5,Summer,23.8,0,3130000,3510,2438.13747,1071.86253
05-03-2019,22.6,63.5,Summer,23.8,0,3130000,3450,2323.00607,1126.99393
06-03-2019,21.5,62.6,Summer,24.2,0,3130000,3360,2155.253784,1204.746216
07-03-2019,22.8,53.2,Summer,25.2,0,3130000,3540,2431.443642,1108.556358
08-03-2019,24.4,50.1,Summer,24.9,0,3130000,3685,2234.947002,1450.052998
09-03-2019,25.2,45.2,Summer,24.9,0,3130000,3765,2306.760736,1458.239264
10-03-2019,25.6,45.5,Summer,24.9,0,3130000,3805,2381.581728,1423.418272
11-03-2019,25,44.5,Summer,24.9,0,3130000,3745,2315.197749,1429.802251
12-03-2019,24.8,48.7,Summer,22.9,0,3130000,3625,2419.98833,1205.01167
13-03-2019,24.7,46.5,Summer,22,0,3130000,3570,2378.104341,1191.895659
14-03-2019,24.6,45.4,Summer,23.4,0,3130000,3630,2191.488933,1438.511067
15-03-2019,25.3,43.2,Summer,25.1,0,3130000,3785,2634.860863,1150.139137
16-03-2019,25.8,37.9,Summer,25.2,0,3130000,3840,2393.30967,1446.69033
17-03-2019,26.1,35.8,Summer,25.7,0,3130000,3895,2647.313343,1247.686657
18-03-2019,25.9,43.5,Summer,25.9,0,3130000,3885,2332.467885,1552.532115
19-03-2019,25.9,39.5,Summer,26.1,0,3130000,3895,2546.778149,1348.221851
20-03-2019,25.8,40.6,Summer,25.9,0,3130000,3875,2368.915841,1506.084159
21-03-2019,25.3,44,Summer,26.1,0,3130000,3039.04344,2113.103877,925.9395626
22-03-2019,25.6,39.4,Summer,26.6,0,3130000,3039.731241,1836.429309,1203.301932
23-03-2019,27.2,41.2,Summer,25.9,0,3130000,3040.419043,2005.918474,1034.50057
24-03-2019,28.3,37.4,Summer,26,0,3130000,3041.106845,2090.212181,950.8946635
25-03-2019,28.9,36.5,Summer,23.9,0.2,3130000,3041.794646,2033.592088,1008.202559
26-03-2019,28.9,36.3,Summer,26.4,0,3130000,3042.482448,1920.180003,1122.302445
27-03-2019,28.2,49.9,Summer,26.2,0,3130000,3043.17025,2079.805036,963.3652141
28-03-2019,28.9,45.7,Summer,26.6,0,3130000,3043.858051,1971.636999,1072.221053
29-03-2019,29.2,44.6,Summer,25.6,0,3130000,3044.545853,1893.397777,1151.148076
30-03-2019,29.1,52.2,Summer,24.8,0.4,3130000,3045.233655,2050.895268,994.338387
31-03-2019,29.1,49.9,Summer,25,0,3130000,3045.921456,1931.153679,1114.767777
01-04-2019,28,43,Summer,26.9,0,3130000,4145,2752.708388,1392.291612
02-04-2019,27.7,45.4,Summer,27,0,3130000,4120,2732.627295,1387.372705
03-04-2019,28.9,44.9,Summer,25.7,0,3130000,4175,2862.232788,1312.767212
04-04-2019,29,47.3,Summer,25,0.3,3130000,4150,2755.811483,1394.188517
05-04-2019,28.1,55.8,Summer,24.1,2.7,3130000,4015,2466.023903,1548.976097
06-04-2019,28.6,49.3,Summer,24.8,0,3130000,4100,2795.129544,1304.870456
07-04-2019,28.7,42.8,Summer,26.6,0,3130000,4200,2770.981643,1429.018357
08-04-2019,29.3,43.8,Summer,26.8,0,3130000,4270,2746.997198,1523.002802
09-04-2019,28.4,44.6,Summer,26.4,0,3130000,4160,2532.434065,1627.565935
10-04-2019,29,43.9,Summer,26.4,0,3130000,4220,2931.490378,1288.509622
11-04-2019,29.6,46.2,Summer,25.4,0,3130000,4230,2615.944135,1614.055865
12-04-2019,30.3,46.5,Summer,26,0,3130000,4330,2727.959054,1602.040946
13-04-2019,29.7,49.5,Summer,23.2,0.2,3130000,4130,2672.883258,1457.116742
14-04-2019,29.1,51.5,Summer,22.9,0.2,3130000,4055,2660.421661,1394.578339
15-04-2019,28.4,53.1,Summer,22,2.8,3130000,3940,2409.881048,1530.118952
16-04-2019,27.7,62.1,Summer,23.2,1,3130000,3930,2559.869959,1370.130041
17-04-2019,27,54.9,Summer,27,0,3130000,4050,2639.32714,1410.67286
18-04-2019,26.2,48,Summer,28.3,0,3130000,4035,2559.974315,1475.025685
19-04-2019,27.7,53.3,Summer,27.6,0,3130000,4150,2811.141361,1338.858639
20-04-2019,27.7,48.7,Summer,27.6,0,3130000,4150,2877.467999,1272.532001
21-04-2019,27.8,48.7,Summer,27,0,3130000,3046.609258,1845.807766,1200.801492
22-04-2019,28.4,45.9,Summer,27.5,0,3130000,3047.29706,2058.967127,988.3299329
23-04-2019,29.5,40.8,Summer,25.5,0,3130000,3047.984861,1954.400001,1093.58486
24-04-2019,30.8,42.5,Summer,24.1,0,3130000,3048.672663,2006.151734,1042.520929
25-04-2019,31.4,43.5,Summer,23.2,0,3130000,3049.360465,1910.568849,1138.791616
26-04-2019,32.1,42,Summer,25.1,0,3130000,3050.048266,1854.509005,1195.539261
27-04-2019,32.9,42.7,Summer,23.3,0,3130000,3050.736068,1832.84898,1217.887088
28-04-2019,32.6,46.4,Summer,25.2,0,3130000,3051.42387,2030.204485,1021.219385
29-04-2019,30.8,52.8,Summer,25.6,0,3130000,3052.111671,1967.136109,1084.975563
30-04-2019,29.2,52,Summer,25.6,0,3130000,3052.799473,1897.604857,1155.194616
01-05-2019,28,53.1,Summer,27.5,0,3130000,4175,2627.305236,1547.694764
02-05-2019,26.9,55.5,Summer,27.5,0,3130000,4065,2526.455923,1538.544077
03-05-2019,26.3,58.4,Summer,26.9,0,3130000,3975,2562.673645,1412.326355
04-05-2019,26.4,63.3,Summer,25.9,0,3130000,3935,2521.05047,1413.94953
05-05-2019,27.4,60.8,Summer,26.9,0,3130000,4085,2671.187865,1413.812135
06-05-2019,28.7,56.2,Summer,24,0,3130000,4070,2480.873527,1589.126473
07-05-2019,28.4,59.6,Summer,25.2,0.1,3130000,4100,2789.72849,1310.27151
08-05-2019,27.5,65.7,Summer,23.9,0.4,3130000,3945,2553.54313,1391.45687
09-05-2019,27.2,59.6,Summer,26.5,0,3130000,4045,2631.844685,1413.155315
10-05-2019,27.2,62.2,Summer,26,0,3130000,4020,2607.030642,1412.969358
11-05-2019,28.3,57.9,Summer,26.1,0,3130000,4135,2712.503075,1422.496925
12-05-2019,28.9,57.3,Summer,26.6,0.1,3130000,4220,2748.609286,1471.390714
13-05-2019,28.9,57.5,Summer,27.1,0,3130000,4245,2967.685708,1277.314292
14-05-2019,28.6,54.4,Summer,28.1,0,3130000,4265,2917.155975,1347.844025
15-05-2019,27.9,53.3,Summer,28.3,0,3130000,4205,2556.771736,1648.228264
16-05-2019,28.3,54.8,Summer,27.7,0,3130000,4215,2768.028994,1446.971006
17-05-2019,29.1,53.3,Summer,28,0,3130000,4310,2972.023062,1337.976938
18-05-2019,29.9,49,Summer,27.9,0,3130000,4385,3032.444295,1352.555705
19-05-2019,30.2,42.6,Summer,26.2,0,3130000,4330,2617.616042,1712.383958
20-05-2019,30.4,46.4,Summer,25.7,0,3130000,4325,2945.465074,1379.534926
21-05-2019,30.7,56.7,Summer,24.9,0.1,3130000,3053.487275,2105.697992,947.7892827
22-05-2019,30.2,56.9,Summer,26,0,3130000,3054.175076,2130.205586,923.9694901
23-05-2019,29.8,57.9,Summer,26.5,0,3130000,3054.862878,1938.828756,1116.034122
24-05-2019,29.7,59.3,Summer,26.7,0,3130000,3055.55068,2028.206555,1027.344125
25-05-2019,29.6,60.2,Summer,26.2,0,3130000,3056.238481,2092.278648,963.9598337
26-05-2019,28.7,58,Summer,27.4,0,3130000,3056.926283,2016.315651,1040.610632
27-05-2019,29.2,63.9,Summer,26.1,0,3130000,3057.614085,2071.82196,985.7921244
28-05-2019,30,57.9,Summer,26.7,0,3130000,3058.301886,1998.210466,1060.091421
29-05-2019,30.2,55.3,Summer,27.7,0,3130000,3058.989688,2022.379529,1036.610159
30-05-2019,29.3,62.5,Summer,27.2,0,3130000,3059.67749,1842.502344,1217.175146
31-05-2019,29.6,59.2,Summer,26,0,3130000,3060.365291,1928.520823,1131.844469
01-06-2019,29.1,63.3,Monsoon,24.2,0,3130000,4120,2525.494287,1594.505713
02-06-2019,29.3,66,Monsoon,25.2,0,3130000,4190,2591.391066,1598.608934
03-06-2019,28.7,66.3,Monsoon,21.9,0.2,3130000,3965,2492.40132,1472.59868
04-06-2019,28.7,66.1,Monsoon,21.4,0,3130000,3940,2515.174015,1424.825985
05-06-2019,29.8,64.7,Monsoon,24.6,0.5,3130000,4210,2790.696702,1419.303298
06-06-2019,28.9,67,Monsoon,23,0.1,3130000,4040,2677.965893,1362.034107
07-06-2019,29.5,62.2,Monsoon,24.7,1,3130000,4185,2833.651616,1351.348384
08-06-2019,30.1,66.3,Monsoon,19.8,0.8,3130000,4000,2614.318481,1385.681519
09-06-2019,28.5,72.3,Monsoon,16.3,30,3130000,3665,2430.359255,1234.640745
10-06-2019,27.3,75,Monsoon,19.7,2,3130000,3715,2366.798279,1348.201721
11-06-2019,28.3,71.1,Monsoon,17.7,5.9,3130000,3715,2291.194852,1423.805148
12-06-2019,25.7,78.2,Monsoon,12,0.2,3130000,3170,2150.213818,1019.786182
13-06-2019,25.4,83.4,Monsoon,17.7,4.8,3130000,3425,2125.887176,1299.112824
14-06-2019,26.6,79.3,Monsoon,18.5,3.2,3130000,3585,2369.429418,1215.570582
15-06-2019,26.3,81.1,Monsoon,13.2,1.1,3130000,3290,2028.300839,1261.699161
16-06-2019,27,77,Monsoon,18,2,3130000,3600,2204.821534,1395.178466
17-06-2019,26.6,75.2,Monsoon,17.7,0.9,3130000,3545,2351.868659,1193.131341
18-06-2019,26.3,78.3,Monsoon,16.9,0.1,3130000,3475,2283.774019,1191.225981
19-06-2019,25.4,83.7,Monsoon,14,0.5,3130000,3240,2093.596595,1146.403405
20-06-2019,26.6,76.1,Monsoon,18.9,1,3130000,3605,2320.119019,1284.880981
21-06-2019,26.8,76.9,Monsoon,18.5,1.7,3130000,3061.053093,2063.006851,998.046242
22-06-2019,26.6,76.3,Monsoon,20.4,1.1,3130000,3061.740895,2063.948091,997.7928034
23-06-2019,26,80.2,Monsoon,11.5,3.5,3130000,3062.428696,2038.4198,1024.008896
24-06-2019,25.4,84.7,Monsoon,12.9,5,3130000,3063.116498,2110.656324,952.4601736
25-06-2019,26,83.5,Monsoon,15.2,13,3130000,3063.8043,2109.716841,954.0874589
26-06-2019,26,82.9,Monsoon,14.8,0.7,3130000,3064.492101,2024.190343,1040.301758
27-06-2019,25,87.7,Monsoon,14,71,3130000,3065.179903,1884.287705,1180.892198
28-06-2019,23.7,93.1,Monsoon,5.2,40,3130000,3065.867705,1888.018053,1177.849651
29-06-2019,22.8,93.5,Monsoon,2.1,20.3,3130000,3066.555506,2078.79485,987.760656
30-06-2019,23.3,92.2,Monsoon,4.7,6.7,3130000,3067.243308,1887.661642,1179.581666
01-07-2019,23.4,93.2,Monsoon,4.5,13,3130000,2565,1716.990671,848.0093292
02-07-2019,23.8,90.1,Monsoon,7.8,12.2,3130000,2770,1825.129755,944.8702449
03-07-2019,24.1,88.4,Monsoon,7.1,0.7,3130000,2765,1736.076039,1028.923961
04-07-2019,24.7,87.3,Monsoon,12,0.2,3130000,3070,2044.456438,1025.543562
05-07-2019,24,89.9,Monsoon,10.5,5,3130000,2925,1909.246155,1015.753845
06-07-2019,23.6,91.7,Monsoon,7.1,27,3130000,2715,1883.078934,831.9210661
07-07-2019,24.4,91.1,Monsoon,8.2,28,3130000,2850,1747.023378,1102.976622
08-07-2019,24,92.9,Monsoon,13.2,31,3130000,3060,1896.073062,1163.926938
09-07-2019,24.8,89.5,Monsoon,13.8,7,3130000,3170,2069.23023,1100.76977
10-07-2019,23.7,93.3,Monsoon,8.9,23,3130000,2815,1720.754024,1094.245976
11-07-2019,24,91.8,Monsoon,4.5,11,3130000,2625,1679.67311,945.3268898
12-07-2019,24.8,86.8,Monsoon,12.7,0.2,3130000,3115,2140.030836,974.9691635
13-07-2019,25,86.2,Monsoon,14.4,2.5,3130000,3220,1969.403961,1250.596039
14-07-2019,24.9,85.8,Monsoon,15.9,1,3130000,3285,1984.465113,1300.534887
15-07-2019,24.9,84,Monsoon,15.8,2.3,3130000,3280,2253.399988,1026.600012
16-07-2019,25.2,82.5,Monsoon,15.6,0.1,3130000,3300,2078.213464,1221.786536
17-07-2019,25.3,82.4,Monsoon,14.3,0.9,3130000,3245,2099.391673,1145.608327
18-07-2019,25.7,82.4,Monsoon,15,1.4,3130000,3320,2252.843914,1067.156086
19-07-2019,25.7,82.6,Monsoon,17.3,30,3130000,3435,2136.081619,1298.918381
20-07-2019,24.9,88.8,Monsoon,9.3,4,3130000,2955,1977.025086,977.9749142
21-07-2019,25.9,84.8,Monsoon,17,0.1,3130000,3067.93111,2131.447844,936.4832655
22-07-2019,26.3,83.9,Monsoon,13.7,0.1,3130000,3068.618911,1900.539454,1168.079458
23-07-2019,25.7,85.4,Monsoon,13.5,6.8,3130000,3069.306713,2144.729521,924.5771924
24-07-2019,24.8,87.5,Monsoon,8.9,0.2,3130000,3069.994515,2098.429409,971.5651055
25-07-2019,23.9,89.9,Monsoon,9.5,6.8,3130000,3070.682316,2135.404329,935.2779869
26-07-2019,23.2,92.9,Monsoon,5.4,49,3130000,3071.370118,1910.582164,1160.787954
27-07-2019,22.9,92.6,Monsoon,8.6,62,3130000,3072.05792,1867.017423,1205.040497
28-07-2019,23.4,89.9,Monsoon,5.4,0.5,3130000,3072.745721,1960.985402,1111.760319
29-07-2019,22.8,94.4,Monsoon,5.1,21.5,3130000,3073.433523,1892.987242,1180.446281
30-07-2019,22.6,94.9,Monsoon,2.4,33,3130000,3074.121325,1959.249873,1114.871451
31-07-2019,23,92.8,Monsoon,6,5,3130000,3074.809126,1968.313199,1106.495927
01-08-2019,23.5,91.5,Monsoon,7.7,11,3130000,2735,1847.753051,887.2469485
02-08-2019,22.9,93.5,Monsoon,8.7,17,3130000,2725,1757.296809,967.703191
03-08-2019,22.8,93.5,Monsoon,4.6,29,3130000,2510,1739.408634,770.5913655
04-08-2019,22.6,95.9,Monsoon,2.9,41,3130000,2405,1480.31677,924.6832296
05-08-2019,22.9,96.1,Monsoon,3.4,40,3130000,2460,1649.70081,810.2991901
06-08-2019,23.1,94.6,Monsoon,2.4,4,3130000,2430,1627.229007,802.7709933
07-08-2019,23.1,94.2,Monsoon,5.8,9,3130000,2600,1586.211718,1013.788282
08-08-2019,23.4,92.7,Monsoon,3.9,0.9,3130000,2535,1582.427993,952.5720073
09-08-2019,23.4,92.4,Monsoon,3.4,0.7,3130000,2510,1699.657534,810.3424661
10-08-2019,23.8,89.5,Monsoon,12,11.3,3130000,2980,1804.071693,1175.928307
11-08-2019,23.4,91,Monsoon,13.2,3.4,3130000,3000,1819.415339,1180.584661
12-08-2019,24,89,Monsoon,15.3,0.3,3130000,3165,2206.713187,958.2868128
13-08-2019,24.2,87.8,Monsoon,13,0.6,3130000,3070,2057.834493,1012.165507
14-08-2019,24.3,87.6,Monsoon,12.1,0.1,3130000,3035,2120.723543,914.2764574
15-08-2019,23.9,88.8,Monsoon,12,0.3,3130000,2990,1833.772519,1156.227481
16-08-2019,24,89,Monsoon,15.8,4,3130000,3190,2026.074432,1163.925568
17-08-2019,24.4,85.6,Monsoon,15.7,0.2,3130000,3225,2017.333524,1207.666476
18-08-2019,24.2,87.7,Monsoon,14.1,1.8,3130000,3125,2036.716528,1088.283472
19-08-2019,24.8,84.3,Monsoon,15.5,0.9,3130000,3255,2043.020459,1211.979541
20-08-2019,24.7,82,Monsoon,16.1,1,3130000,3275,2186.303473,1088.696527
21-08-2019,24.2,85,Monsoon,16.2,0.2,3130000,3075.496928,1955.01609,1120.480838
22-08-2019,24.2,85.2,Monsoon,14.3,7,3130000,3076.18473,2095.259031,980.9256991
