Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh)
2022-04-24,28.7,60.5,Summer,21.9,0.0,3130000,4730.201836869478,3311.1412858086346,1419.0605510608436,993.3423857425903,827.7853214521587,662.228257161727,165.55706429043175,638.5772479773797,354.7651377652109,283.81211021216876,141.90605510608438
2022-04-25,29.8,53.3,Summer,24.3,0.0,3130000,4774.289352361226,3342.0025466528577,1432.286805708368,1002.6007639958573,835.5006366632144,668.4005093305716,167.1001273326429,644.5290625687657,358.071701427092,286.45736114167363,143.22868057083681
2022-04-26,30.2,47.6,Summer,25.3,0.0,3130000,4663.321913007652,3264.3253391053563,1398.996573902296,979.2976017316068,816.0813347763391,652.8650678210713,163.21626695526783,629.5484582560332,349.749143475574,279.7993147804592,139.8996573902296
2022-04-27,31.0,45.1,Summer,24.3,0.0,3130000,4816.457149116514,3371.52000438156,1444.9371447349545,1011.4560013144679,842.88000109539,674.304000876312,168.576000219078,650.2217151307295,361.2342861837386,288.9874289469909,144.49371447349546
2022-04-28,30.9,47.5,Summer,23.9,0.0,3130000,4572.860271602453,3201.0021901217174,1371.8580814807362,960.3006570365152,800.2505475304293,640.2004380243435,160.05010950608587,617.3361366663313,342.96452037018406,274.37161629614724,137.18580814807362
2022-04-29,30.2,58.9,Summer,25.3,0.0,3130000,4693.881439882766,3285.7170079179364,1408.16443196483,985.7151023753809,821.4292519794841,657.1434015835873,164.28585039589683,633.6739943841735,352.0411079912075,281.63288639296604,140.81644319648302
2022-04-30,29.6,49.2,Summer,27.4,0.0,3130000,4616.568429369284,3231.5979005584986,1384.9705288107857,969.4793701675495,807.8994751396247,646.3195801116998,161.57989502792495,623.2367379648535,346.2426322026964,276.9941057621572,138.4970528810786
2022-05-01,28.7,52.4,Summer,27.1,0.0,3130000,4704.204002826697,3292.942801978688,1411.2612008480094,987.8828405936063,823.235700494672,658.5885603957377,164.64714009893441,635.0675403816042,352.81530021200234,282.25224016960186,141.12612008480093
2022-05-02,28.5,62.9,Summer,26.2,0.0,3130000,4627.928564585164,3239.5499952096147,1388.3785693755494,971.8649985628844,809.8874988024037,647.909999041923,161.97749976048075,624.7703562189972,347.09464234388736,277.6757138751099,138.83785693755496
2022-05-03,28.3,63.5,Summer,26.5,0.0,3130000,4442.263700907425,3109.5845906351974,1332.6791102722275,932.8753771905592,777.3961476587994,621.9169181270395,155.47922953175987,599.7055996225024,333.1697775680569,266.53582205444553,133.26791102722277
2022-05-04,29.1,57.9,Summer,27.3,0.0,3130000,4590.715118519349,3213.500582963544,1377.2145355558048,964.0501748890631,803.375145740886,642.7001165927088,160.6750291481772,619.7465410001122,344.3036338889512,275.442907111161,137.7214535555805
2022-05-05,29.2,56.9,Summer,27.0,0.0,3130000,4580.085091315354,3206.059563920747,1374.0255273946063,961.8178691762241,801.5148909801868,641.2119127841495,160.30297819603737,618.3114873275729,343.5063818486516,274.8051054789213,137.40255273946065
2022-05-06,29.1,53.0,Summer,27.5,0.0,3130000,4839.353120968585,3387.5471846780097,1451.8059362905758,1016.2641554034028,846.8867961695024,677.509436935602,169.3773592339005,653.3126713307591,362.95148407264395,290.3611872581152,145.1805936290576
2022-05-07,29.4,56.0,Summer,27.0,0.0,3130000,4773.277549838245,3341.2942848867715,1431.9832649514738,1002.3882854660314,835.3235712216929,668.2588569773543,167.06471424433857,644.3924692281632,357.99581623786844,286.39665299029474,143.19832649514737
2022-05-08,30.0,54.6,Summer,22.4,0.0,3130000,4650.793413561984,3255.5553894933887,1395.2380240685957,976.6666168480166,813.8888473733472,651.1110778986778,162.77776947466944,627.8571108308681,348.8095060171489,279.04760481371915,139.52380240685957
2022-05-09,29.3,59.9,Summer,22.2,0.0,3130000,4465.439465173838,3125.807625621686,1339.6318395521514,937.7422876865057,781.4519064054215,625.1615251243372,156.2903812810843,602.8343277984682,334.90795988803785,267.9263679104303,133.96318395521516
2022-05-10,28.7,65.9,Summer,22.7,0.0,3130000,4598.542577570973,3218.979804299681,1379.562773271292,965.6939412899042,804.7449510749202,643.7959608599363,160.94899021498406,620.8032479720814,344.890693317823,275.9125546542584,137.9562773271292
2022-05-11,28.1,67.9,Summer,21.7,0.0,3130000,4784.694202797004,3349.285941957902,1435.408260839101,1004.7857825873706,837.3214854894755,669.8571883915805,167.46429709789513,645.9337173775955,358.8520652097753,287.0816521678202,143.5408260839101
2022-05-12,27.2,73.1,Summer,14.5,0.0,3130000,4565.368995951692,3195.7582971661845,1369.6106987855078,958.7274891498553,798.9395742915461,639.151659433237,159.78791485830925,616.3248144534786,342.40267469637695,273.92213975710155,136.96106987855077
2022-05-13,27.6,69.0,Summer,20.7,0.0,3130000,4725.00053709762,3307.5003759683336,1417.5001611292862,992.2501127905,826.8750939920834,661.5000751936668,165.3750187984167,637.8750725081788,354.37504028232155,283.50003222585724,141.75001611292862
2022-05-14,28.0,63.3,Summer,24.1,0.0,3130000,4655.415742764775,3258.7910199353423,1396.6247228294328,977.6373059806026,814.6977549838356,651.7582039870686,162.93955099676714,628.4811252732447,349.1561807073582,279.3249445658866,139.6624722829433
2022-05-15,28.4,67.3,Summer,24.4,0.0,3130000,4812.821684383232,3368.9751790682626,1443.84650531497,1010.6925537204787,842.2437947670657,673.7950358136526,168.44875895341315,649.7309273917365,360.9616263287425,288.76930106299403,144.38465053149702
2022-05-16,29.8,61.4,Summer,26.7,0.0,3130000,4689.995044436874,3282.996531105812,1406.9985133310624,984.8989593317436,820.749132776453,656.5993062211625,164.14982655529062,633.1493309989781,351.7496283327656,281.3997026662125,140.69985133310624
2022-05-17,29.1,60.4,Summer,25.2,0.0,3130000,4463.697973206608,3124.588581244626,1339.1093919619827,937.3765743733877,781.1471453111565,624.9177162489252,156.2294290622313,602.5992263828922,334.7773479904957,267.82187839239657,133.91093919619829
2022-05-18,28.6,60.3,Summer,24.8,0.0,3130000,4550.523705369762,3185.366593758833,1365.1571116109287,955.6099781276498,796.3416484397083,637.0733187517667,159.26832968794167,614.3207002249179,341.2892779027322,273.03142232218573,136.51571116109287
2022-05-19,28.3,65.9,Summer,19.1,0.0,3130000,4529.017187915226,3170.3120315406577,1358.705156374568,951.0936094621973,792.5780078851644,634.0624063081316,158.5156015770329,611.4173203685557,339.676289093642,271.7410312749136,135.8705156374568
2022-05-20,26.5,71.1,Summer,14.5,0.0,3130000,4545.275964097685,3181.693174868379,1363.5827892293055,954.5079524605137,795.4232937170948,636.3386349736759,159.08465874341897,613.6122551531874,340.8956973073264,272.71655784586113,136.35827892293057
2022-05-21,27.2,65.4,Summer,24.6,0.0,3130000,4715.83505639957,3301.084539479699,1414.7505169198712,990.3253618439096,825.2711348699247,660.2169078959398,165.05422697398495,636.637732613942,353.6876292299678,282.95010338397424,141.47505169198712
2022-05-22,27.7,65.1,Summer,25.2,0.0,3130000,4783.666181433902,3348.566327003731,1435.0998544301708,1004.5698981011193,837.1415817509328,669.7132654007463,167.42831635018658,645.7949344935769,358.7749636075427,287.0199708860342,143.5099854430171
2022-05-23,27.9,66.5,Summer,22.9,0.0,3130000,4610.838773093382,3227.587141165367,1383.2516319280148,968.27614234961,806.8967852913418,645.5174282330735,161.37935705826837,622.4632343676067,345.8129079820037,276.65032638560297,138.32516319280148
2022-05-24,28.2,67.1,Summer,22.0,0.0,3130000,4613.272091124256,3229.2904637869788,1383.981627337277,968.7871391360936,807.3226159467447,645.8580927573958,161.46452318934894,622.7917323017746,345.9954068343192,276.7963254674554,138.3981627337277
2022-05-25,28.1,65.6,Summer,25.4,0.0,3130000,4818.668575983164,3373.0680031882143,1445.6005727949494,1011.9204009564643,843.2670007970536,674.6136006376429,168.65340015941072,650.5202577577272,361.40014319873734,289.1201145589899,144.56005727949494
2022-05-26,27.7,67.3,Summer,22.9,0.0,3130000,4700.125908388953,3290.088135872267,1410.037772516686,987.02644076168,822.5220339680667,658.0176271744534,164.50440679361336,634.5169976325087,352.5094431291715,282.0075545033372,141.0037772516686
2022-05-27,27.6,64.6,Summer,22.9,0.0,3130000,4790.616364934287,3353.431455454001,1437.1849094802865,1006.0294366362002,838.3578638635003,670.6862910908003,167.67157277270007,646.7332092661289,359.2962273700716,287.4369818960573,143.71849094802866
2022-05-28,27.4,65.3,Summer,22.7,0.0,3130000,4831.73866320182,3382.2170642412734,1449.521598960546,1014.665119272382,845.5542660603184,676.4434128482548,169.1108532120637,652.2847195322457,362.3803997401365,289.9043197921092,144.9521598960546
2022-05-29,27.4,66.6,Summer,21.4,0.0,3130000,4487.930592197351,3141.5514145381453,1346.3791776592054,942.4654243614435,785.3878536345363,628.3102829076291,157.07757072690728,605.8706299466425,336.59479441480136,269.2758355318411,134.63791776592055
2022-05-30,27.6,66.6,Summer,23.4,0.0,3130000,4527.576778846945,3169.303745192861,1358.2730336540835,950.7911235578582,792.3259362982152,633.8607490385722,158.46518725964305,611.2228651443376,339.5682584135209,271.65460673081674,135.82730336540837
2022-05-31,28.0,66.4,Summer,23.5,0.0,3130000,4527.613070494436,3169.329149346105,1358.283921148331,950.7987448038315,792.3322873365263,633.8658298692211,158.46645746730528,611.227764516749,339.57098028708276,271.65678422966624,135.82839211483312
2022-06-01,27.5,66.7,Monsoon,18.7,0.0,3130000,3445.236847826543,2411.66579347858,1033.5710543479631,723.499738043574,602.916448369645,482.333158695716,120.583289673929,465.10697445658343,258.3927635869908,206.71421086959265,103.35710543479632
2022-06-02,28.3,63.7,Monsoon,21.0,0.0,3130000,3454.8680086374893,2418.4076060462426,1036.460402591247,725.5222818138727,604.6019015115606,483.68152120924856,120.92038030231214,466.40718116606115,259.11510064781174,207.2920805182494,103.6460402591247
2022-06-03,28.2,64.6,Monsoon,24.9,0.0,3130000,3578.878486525487,2505.2149405678406,1073.6635459576462,751.5644821703521,626.3037351419601,501.04298811356813,125.26074702839203,483.1485956809408,268.41588648941155,214.73270919152924,107.36635459576462
2022-06-04,28.7,63.2,Monsoon,25.6,0.0,3130000,3530.350685876564,2471.2454801135946,1059.1052057629693,741.3736440340783,617.8113700283986,494.24909602271896,123.56227400567974,476.5973425933362,264.7763014407423,211.82104115259386,105.91052057629693
2022-06-05,28.6,65.3,Monsoon,23.8,0.0,3130000,3647.924679947508,2553.547275963256,1094.3774039842524,766.0641827889768,638.386818990814,510.70945519265126,127.67736379816282,492.46983179291357,273.5943509960631,218.8754807968505,109.43774039842525
2022-06-06,27.9,66.1,Monsoon,19.4,0.0,3130000,3635.605238714386,2544.92366710007,1090.681571614316,763.477100130021,636.2309167750175,508.984733420014,127.2461833550035,490.8067072264422,272.670392903579,218.1363143228632,109.0681571614316
2022-06-07,27.5,68.4,Monsoon,13.9,0.0,3130000,3674.617987491061,2572.2325912437427,1102.3853962473186,771.6697773731228,643.0581478109357,514.4465182487486,128.61162956218715,496.07342831129336,275.59634906182964,220.4770792494637,110.23853962473186
2022-06-08,28.1,71.2,Monsoon,19.3,0.0,3130000,3691.3473559360327,2583.9431491552227,1107.40420678081,775.1829447465668,645.9857872888057,516.7886298310445,129.19715745776114,498.3318930513645,276.8510516952025,221.48084135616202,110.74042067808101
2022-06-09,26.6,75.7,Monsoon,17.6,0.0,3130000,3422.5534842254906,2395.787438957844,1026.766045267647,718.7362316873532,598.946859739461,479.1574877915689,119.78937194789222,462.0447203704412,256.6915113169118,205.35320905352944,102.67660452676472
2022-06-10,26.5,77.9,Monsoon,20.7,0.0,3130000,3575.940103962625,2503.158072773838,1072.782031188788,750.9474218321513,625.7895181934595,500.63161455476757,125.15790363869189,482.75191403495467,268.195507797197,214.55640623775764,107.27820311887882
2022-06-11,25.4,82.8,Monsoon,9.8,0.0,3130000,3441.642513226156,2409.149759258309,1032.492753967847,722.7449277774928,602.2874398145773,481.82995185166186,120.45748796291547,464.62173928553113,258.12318849196174,206.4985507935694,103.2492753967847
2022-06-12,25.8,78.0,Monsoon,7.7,0.0,3130000,3586.2705131355224,2510.3893591948654,1075.881153940657,753.1168077584596,627.5973397987163,502.0778718389731,125.51946795974328,484.14651927329567,268.97028848516425,215.17623078813142,107.58811539406571
2022-06-13,27.1,71.5,Monsoon,17.8,0.0,3130000,3549.413169296366,2484.5892185074563,1064.82395078891,745.3767655522369,621.1473046268641,496.9178437014913,124.22946092537282,479.17077785500953,266.2059876972275,212.964790157782,106.482395078891
2022-06-14,26.9,71.2,Monsoon,21.6,0.0,3130000,3418.555715267512,2392.9890006872583,1025.5667145802538,717.8967002061775,598.2472501718146,478.5978001374517,119.64945003436293,461.50502156111423,256.39167864506345,205.11334291605078,102.55667145802539
2022-06-15,27.2,71.0,Monsoon,19.8,0.0,3130000,3687.129357615632,2580.990550330942,1106.1388072846896,774.2971650992826,645.2476375827355,516.1981100661884,129.0495275165471,497.7624632781103,276.5347018211724,221.22776145693794,110.61388072846897
2022-06-16,26.8,74.4,Monsoon,17.8,0.0,3130000,3398.5007299668177,2378.9505109767724,1019.5502189900454,713.6851532930317,594.7376277441931,475.7901021953545,118.94752554883863,458.79759854552043,254.88755474751136,203.9100437980091,101.95502189900455
2022-06-17,26.8,74.1,Monsoon,16.4,0.0,3130000,3625.938090341861,2538.156663239303,1087.7814271025586,761.4469989717908,634.5391658098257,507.6313326478606,126.90783316196514,489.5016421961514,271.94535677563965,217.55628542051173,108.77814271025586
2022-06-18,26.9,72.7,Monsoon,19.1,0.0,3130000,3537.740710114495,2476.418497080146,1061.3222130343486,742.9255491240439,619.1046242700365,495.28369941602926,123.82092485400732,477.5949958654569,265.33055325858714,212.26444260686972,106.13222130343486
2022-06-19,26.0,76.5,Monsoon,13.5,0.0,3130000,3596.53249160525,2517.572744123675,1078.9597474815753,755.2718232371025,629.3931860309187,503.514548824735,125.87863720618375,485.5318863667089,269.7399368703938,215.79194949631506,107.89597474815753
2022-06-20,24.2,86.1,Monsoon,5.8,0.0,3130000,3622.2816889684736,2535.597182277932,1086.6845066905423,760.6791546833796,633.899295569483,507.1194364555864,126.7798591138966,489.00802801074406,271.6711266726356,217.33690133810848,108.66845066905424
2022-06-21,24.6,82.5,Monsoon,11.0,0.0,3130000,3447.734775719329,2413.41434300353,1034.3204327157987,724.0243029010591,603.3535857508825,482.68286860070606,120.67071715017651,465.44419472210944,258.5801081789497,206.86408654315974,103.43204327157987
2022-06-22,24.8,82.0,Monsoon,9.9,0.0,3130000,3593.3982087134177,2515.378746099392,1078.0194626140255,754.6136238298176,628.844686524848,503.07574921987845,125.76893730496961,485.1087581763115,269.5048656535064,215.60389252280513,107.80194626140256
2022-06-23,24.8,84.9,Monsoon,11.7,0.0,3130000,3408.8002649347554,2386.1601854543287,1022.6400794804268,715.8480556362986,596.5400463635822,477.2320370908658,119.30800927271645,460.18803576619206,255.6600198701067,204.52801589608538,102.26400794804269
2022-06-24,25.0,83.2,Monsoon,8.9,0.0,3130000,3494.317887696365,2446.0225213874555,1048.2953663089097,733.8067564162367,611.5056303468639,489.20450427749114,122.30112606937278,471.73291483900937,262.0738415772274,209.65907326178194,104.82953663089097
2022-06-25,24.9,82.5,Monsoon,9.1,0.0,3130000,3653.4843413707176,2557.4390389595023,1096.0453024112155,767.2317116878506,639.3597597398756,511.4878077919005,127.87195194797512,493.220386085047,274.0113256028039,219.2090604822431,109.60453024112155
2022-06-26,24.9,83.3,Monsoon,8.7,0.0,3130000,3526.8536600229468,2468.797562016063,1058.0560980068842,740.6392686048188,617.1993905040157,493.75951240321257,123.43987810080314,476.1252441030979,264.51402450172105,211.61121960137686,105.80560980068843
2022-06-27,24.2,87.1,Monsoon,9.1,0.0,3130000,3496.6763272473013,2447.6734290731106,1049.0028981741905,734.3020287219332,611.9183572682776,489.53468581462215,122.38367145365554,472.05130417838575,262.2507245435476,209.8005796348381,104.90028981741905
2022-06-28,24.4,87.5,Monsoon,12.7,0.0,3130000,3576.77831286999,2503.7448190089926,1073.0334938609972,751.1234457026977,625.9362047522482,500.74896380179854,125.18724095044963,482.8650722374487,268.2583734652493,214.60669877219945,107.30334938609973
2022-06-29,25.4,81.3,Monsoon,15.3,0.0,3130000,3430.460329779097,2401.322230845368,1029.1380989337292,720.3966692536103,600.330557711342,480.2644461690736,120.0661115422684,463.11214452017816,257.2845247334323,205.82761978674586,102.91380989337293
2022-06-30,24.8,83.4,Monsoon,12.5,0.0,3130000,3602.764280760573,2521.934996532401,1080.829284228172,756.5804989597202,630.4837491331002,504.3869993064802,126.09674982662006,486.37317790267736,270.207321057043,216.16585684563438,108.08292842281719
2022-07-01,24.0,89.6,Monsoon,7.9,0.0,3130000,3676.410814416425,2573.4875700914977,1102.9232443249275,772.0462710274493,643.3718925228744,514.6975140182996,128.6743785045749,496.3154599462174,275.7308110812319,220.58464886498552,110.29232443249276
