Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Adjusted Total Usage (kWh)
2018-10-07,26.2,64.3,Post-Monsoon,21.2,0.0,3130000.0,3680.0,2576.0,1104.0,
2018-10-08,26.0,66.8,Post-Monsoon,18.9,0.1,3130000.0,3545.0,2481.5,1063.5,
2018-10-09,26.1,75.6,Post-Monsoon,18.7,0.0,3130000.0,3545.0,2481.5,1063.5,
2018-10-10,25.8,78.5,Post-Monsoon,19.0,0.0,3130000.0,3530.0,2471.0,1059.0,
2018-10-11,25.6,76.2,Post-Monsoon,19.1,0.0,3130000.0,3515.0,2460.5,1054.5,
2018-10-12,26.1,72.8,Post-Monsoon,18.3,0.0,3130000.0,3525.0,2467.5,1057.5,
2018-10-13,25.8,66.9,Post-Monsoon,21.0,0.0,3130000.0,3630.0,2541.0,1089.0,
2018-10-14,25.6,63.8,Post-Monsoon,22.0,0.0,3130000.0,3660.0,2562.0,1098.0,
2018-10-15,25.2,63.5,Post-Monsoon,19.8,0.0,3130000.0,3510.0,2457.0,1053.0,
2018-10-16,25.6,64.4,Post-Monsoon,18.9,0.0,3130000.0,3505.0,2453.5,1051.5,
2018-10-17,24.6,78.3,Post-Monsoon,15.8,0.4,3130000.0,3250.0,2275.0,975.0,
2018-10-18,24.4,82.2,Post-Monsoon,12.3,4.0,3130000.0,3055.0,2138.5,916.5,
2018-10-19,24.9,76.6,Post-Monsoon,17.8,8.0,3130000.0,3380.0,2366.0,1014.0,
2018-10-20,25.4,71.3,Post-Monsoon,18.9,0.0,3130000.0,3485.0,2439.5,1045.5,
2018-10-21,25.9,70.8,Post-Monsoon,19.9,0.0,3130000.0,3585.0,2509.5,1075.5,
2018-10-22,25.7,68.9,Post-Monsoon,18.8,0.0,3130000.0,3510.0,2457.0,1053.0,
2018-10-23,25.9,63.0,Post-Monsoon,19.5,0.0,3130000.0,3565.0,2495.5,1069.5,
2018-10-24,24.8,58.9,Post-Monsoon,19.3,0.0,3130000.0,3445.0,2411.5,1033.5,
2018-10-25,25.0,65.7,Post-Monsoon,18.5,0.2,3130000.0,3425.0,2397.5,1027.5,
2018-10-26,24.8,62.8,Post-Monsoon,18.1,0.0,3130000.0,3385.0,2369.5,1015.5,
2018-10-27,24.4,54.9,Post-Monsoon,19.8,0.0,3130000.0,3430.0,2401.0,1029.0,
2018-10-28,24.3,49.8,Post-Monsoon,21.3,0.0,3130000.0,3495.0,2446.5,1048.5,
2018-10-29,23.6,45.3,Post-Monsoon,21.8,0.0,3130000.0,3450.0,2415.0,1035.0,
2018-10-30,22.7,48.1,Post-Monsoon,21.8,0.0,3130000.0,3360.0,2352.0,1008.0,
2018-10-31,22.9,51.3,Post-Monsoon,21.4,0.0,3130000.0,3360.0,2352.0,1008.0,
2018-11-01,23.7,52.5,Post-Monsoon,20.8,0.0,3130000.0,3410.0,2387.0,1023.0,
2018-11-02,24.6,57.2,Post-Monsoon,16.3,0.0,3130000.0,3275.0,2292.5,982.5,
2018-11-03,25.8,68.0,Post-Monsoon,15.0,0.4,3130000.0,3330.0,2331.0,999.0,
2018-11-04,25.9,73.5,Post-Monsoon,16.3,4.0,3130000.0,3405.0,2383.5,1021.5,
2018-11-05,25.4,77.9,Post-Monsoon,14.5,6.3,3130000.0,3265.0,2285.5,979.5,
2018-11-06,25.6,74.9,Post-Monsoon,16.5,0.2,3130000.0,3385.0,2369.5,1015.5,
2018-11-07,25.0,66.1,Post-Monsoon,19.2,0.0,3130000.0,3460.0,2422.0,1038.0,
2018-11-08,24.5,63.6,Post-Monsoon,19.9,0.0,3130000.0,3445.0,2411.5,1033.5,
2018-11-09,24.8,64.4,Post-Monsoon,20.0,0.0,3130000.0,3480.0,2436.0,1044.0,
2018-11-10,24.0,62.4,Post-Monsoon,19.7,0.0,3130000.0,3385.0,2369.5,1015.5,
2018-11-11,23.5,58.7,Post-Monsoon,19.9,0.0,3130000.0,3345.0,2341.5,1003.5,
2018-11-12,22.9,56.6,Post-Monsoon,20.1,0.0,3130000.0,3295.0,2306.5,988.5,
2018-11-13,22.6,52.8,Post-Monsoon,20.1,0.0,3130000.0,3265.0,2285.5,979.5,
2018-11-14,23.0,57.7,Post-Monsoon,20.0,0.0,3130000.0,3300.0,2310.0,990.0,
2018-11-15,22.4,56.8,Post-Monsoon,20.0,0.0,3130000.0,3240.0,2268.0,972.0,
2018-11-16,22.3,49.5,Post-Monsoon,20.0,0.0,3130000.0,3230.0,2261.0,969.0,
2018-11-17,22.9,52.6,Post-Monsoon,19.8,0.0,3130000.0,3280.0,2296.0,984.0,
2018-11-18,24.5,59.7,Post-Monsoon,17.7,0.0,3130000.0,3335.0,2334.5,1000.5,
2018-11-19,24.4,74.1,Post-Monsoon,13.7,2.9,3130000.0,3125.0,2187.5,937.5,
2018-11-20,23.6,81.2,Post-Monsoon,13.2,1.3,3130000.0,3020.0,2114.0,906.0,
2018-11-21,24.2,75.8,Post-Monsoon,14.8,0.7,3130000.0,3160.0,2212.0,948.0,
2018-11-22,24.1,65.5,Post-Monsoon,18.6,0.0,3130000.0,3340.0,2338.0,1002.0,
2018-11-23,23.1,55.1,Post-Monsoon,19.1,0.0,3130000.0,3265.0,2285.5,979.5,
2018-11-24,22.2,54.8,Post-Monsoon,19.1,0.0,3130000.0,3175.0,2222.5,952.5,
2018-11-25,22.0,61.6,Post-Monsoon,17.6,0.0,3130000.0,3080.0,2156.0,924.0,
2018-11-26,21.7,62.6,Post-Monsoon,19.0,0.0,3130000.0,3120.0,2184.0,936.0,
2018-11-27,21.1,60.6,Post-Monsoon,19.2,0.0,3130000.0,3070.0,2149.0,921.0,
2018-11-28,20.5,59.1,Post-Monsoon,19.1,0.0,3130000.0,3005.0,2103.5,901.5,
2018-11-29,20.6,58.8,Post-Monsoon,19.1,0.0,3130000.0,3015.0,2110.5,904.5,
2018-11-30,20.6,58.6,Post-Monsoon,19.0,0.0,3130000.0,3010.0,2107.0,903.0,
2018-12-01,19.6,62.0,Winter,16.5,0.0,3130000.0,2785.0,1949.5,835.5,
2018-12-02,19.9,61.4,Winter,18.0,0.0,3130000.0,2890.0,2023.0,867.0,
2018-12-03,20.9,61.6,Winter,18.3,0.0,3130000.0,3005.0,2103.5,901.5,
2018-12-04,21.7,63.4,Winter,16.6,0.0,3130000.0,3000.0,2100.0,900.0,
2018-12-05,23.1,65.1,Winter,15.8,0.0,3130000.0,3100.0,2170.0,930.0,
2018-12-06,23.6,63.5,Winter,17.7,0.0,3130000.0,3245.0,2271.5,973.5,
2018-12-07,23.3,65.0,Winter,17.8,0.0,3130000.0,3220.0,2254.0,966.0,
2018-12-08,23.1,68.1,Winter,15.0,0.0,3130000.0,3060.0,2142.0,918.0,
2018-12-09,22.7,64.9,Winter,17.3,0.0,3130000.0,3135.0,2194.5,940.5,
2018-12-10,20.8,59.3,Winter,19.0,0.0,3130000.0,3030.0,2121.0,909.0,
2018-12-11,19.5,55.3,Winter,19.2,0.0,3130000.0,2910.0,2037.0,873.0,
2018-12-12,20.0,57.0,Winter,18.7,0.0,3130000.0,2935.0,2054.5,880.5,
2018-12-13,19.7,61.1,Winter,18.4,0.0,3130000.0,2890.0,2023.0,867.0,
2018-12-14,20.5,58.9,Winter,15.3,0.0,3130000.0,2815.0,1970.5,844.5,
2018-12-15,21.2,58.6,Winter,15.9,0.0,3130000.0,2915.0,2040.5,874.5,
2018-12-16,19.9,57.1,Winter,18.0,0.0,3130000.0,2890.0,2023.0,867.0,
2018-12-17,17.9,55.7,Winter,18.3,0.0,3130000.0,2705.0,1893.5,811.5,
2018-12-18,19.0,61.6,Winter,17.9,0.0,3130000.0,2795.0,1956.5,838.5,
2018-12-19,17.9,61.9,Winter,18.7,0.0,3130000.0,2725.0,1907.5,817.5,
2018-12-20,18.5,63.0,Winter,18.4,0.0,3130000.0,2770.0,1939.0,831.0,
2018-12-21,20.0,65.7,Winter,18.3,0.0,3130000.0,2915.0,2040.5,874.5,
2018-12-22,20.9,62.0,Winter,17.7,0.0,3130000.0,2975.0,2082.5,892.5,
2018-12-23,21.5,64.6,Winter,16.4,0.0,3130000.0,2970.0,2079.0,891.0,
2018-12-24,22.5,67.1,Winter,15.4,0.0,3130000.0,3020.0,2114.0,906.0,
2018-12-25,23.1,65.1,Winter,17.1,0.0,3130000.0,3165.0,2215.5,949.5,
2018-12-26,21.6,61.4,Winter,18.0,0.0,3130000.0,3060.0,2142.0,918.0,
2018-12-27,18.4,51.6,Winter,19.4,0.0,3130000.0,2810.0,1967.0,843.0,
2018-12-28,16.4,51.3,Winter,19.4,0.0,3130000.0,2610.0,1827.0,783.0,
2018-12-29,16.6,48.3,Winter,19.4,0.0,3130000.0,2630.0,1841.0,789.0,
2018-12-30,16.8,47.8,Winter,19.4,0.0,3130000.0,2650.0,1855.0,795.0,
2018-12-31,17.4,48.9,Winter,19.0,0.0,3130000.0,2690.0,1883.0,807.0,
2019-01-01,18.5,49.4,Winter,19.0,0.0,3130000.0,2800.0,1960.0,840.0,
2019-01-02,19.3,45.9,Winter,19.2,0.0,3130000.0,2890.0,2023.0,867.0,
2019-01-03,19.8,48.6,Winter,19.2,0.0,3130000.0,2940.0,2058.0,882.0,
2019-01-04,20.4,49.2,Winter,19.2,0.0,3130000.0,3000.0,2100.0,900.0,
2019-01-05,20.5,53.8,Winter,19.0,0.0,3130000.0,3000.0,2100.0,900.0,
2019-01-06,20.5,52.9,Winter,19.1,0.0,3130000.0,3005.0,2103.5,901.5,
2019-01-07,18.6,53.2,Winter,19.2,0.0,3130000.0,2820.0,1974.0,846.0,
2019-01-08,18.6,54.3,Winter,19.6,0.0,3130000.0,2840.0,1988.0,852.0,
2019-01-09,19.3,52.3,Winter,19.6,0.0,3130000.0,2910.0,2037.0,873.0,
2019-01-10,19.6,54.1,Winter,19.6,0.0,3130000.0,2940.0,2058.0,882.0,
2019-01-11,20.3,53.5,Winter,19.5,0.0,3130000.0,3005.0,2103.5,901.5,
2019-01-12,21.1,52.7,Winter,19.4,0.0,3130000.0,3080.0,2156.0,924.0,
2019-01-13,20.3,55.2,Winter,19.6,0.0,3130000.0,3010.0,2107.0,903.0,
2019-01-14,20.0,58.2,Winter,19.1,0.0,3130000.0,2955.0,2068.5,886.5,
2019-01-15,20.5,61.0,Winter,19.3,0.0,3130000.0,3015.0,2110.5,904.5,
2019-01-16,20.8,60.5,Winter,19.3,0.0,3130000.0,3045.0,2131.5,913.5,
2019-01-17,21.3,59.3,Winter,19.7,0.0,3130000.0,3115.0,2180.5,934.5,
2019-01-18,21.3,57.3,Winter,19.8,0.0,3130000.0,3120.0,2184.0,936.0,
2019-01-19,21.0,55.2,Winter,19.9,0.0,3130000.0,3095.0,2166.5,928.5,
2019-01-20,21.5,54.3,Winter,20.1,0.0,3130000.0,3155.0,2208.5,946.5,
2019-01-21,21.6,51.9,Winter,20.1,0.0,3130000.0,3165.0,2215.5,949.5,
2019-01-22,19.8,61.0,Winter,20.2,0.0,3130000.0,2990.0,2093.0,897.0,
2019-01-23,19.3,69.3,Winter,19.7,0.0,3130000.0,2915.0,2040.5,874.5,
2019-01-24,19.6,64.5,Winter,19.3,0.0,3130000.0,2925.0,2047.5,877.5,
2019-01-25,18.3,57.8,Winter,20.7,0.0,3130000.0,2865.0,2005.5,859.5,
2019-01-26,17.5,59.9,Winter,20.0,0.0,3130000.0,2750.0,1925.0,825.0,
2019-01-27,19.4,58.5,Winter,18.3,0.0,3130000.0,2855.0,1998.5,856.5,
2019-01-28,18.5,54.8,Winter,20.0,0.0,3130000.0,2850.0,1995.0,855.0,
2019-01-29,17.8,51.7,Winter,21.1,0.0,3130000.0,2835.0,1984.5,850.5,
2019-01-30,18.9,51.8,Winter,21.1,0.0,3130000.0,2945.0,2061.5,883.5,
2019-01-31,19.8,54.9,Winter,21.0,0.0,3130000.0,3030.0,2121.0,909.0,
2019-02-01,21.0,56.4,Winter,20.3,0.0,3130000.0,3115.0,2180.5,934.5,
2019-02-02,21.3,58.9,Winter,17.3,0.0,3130000.0,2995.0,2096.5,898.5,
2019-02-03,21.9,59.5,Winter,15.6,0.0,3130000.0,2970.0,2079.0,891.0,
2019-02-04,22.7,52.9,Winter,20.8,0.0,3130000.0,3310.0,2317.0,993.0,
2019-02-05,22.4,58.5,Winter,19.9,0.0,3130000.0,3235.0,2264.5,970.5,
2019-02-06,22.5,61.5,Winter,20.1,0.2,3130000.0,3255.0,2278.5,976.5,
2019-02-07,19.4,60.7,Winter,21.5,0.0,3130000.0,3015.0,2110.5,904.5,
2019-02-08,17.3,57.5,Winter,22.4,0.0,3130000.0,2850.0,1995.0,855.0,
2019-02-09,15.7,47.2,Winter,23.3,0.0,3130000.0,2735.0,1914.5,820.5,
2019-02-10,18.8,41.2,Winter,22.5,0.0,3130000.0,3005.0,2103.5,901.5,
2019-02-11,21.7,48.8,Winter,21.5,0.0,3130000.0,3245.0,2271.5,973.5,
2019-02-12,24.0,54.7,Winter,17.7,0.0,3130000.0,3285.0,2299.5,985.5,
2019-02-13,24.7,56.9,Winter,18.8,0.0,3130000.0,3410.0,2387.0,1023.0,
2019-02-14,23.9,56.5,Winter,21.6,0.0,3130000.0,3470.0,2429.0,1041.0,
2019-02-15,22.6,51.7,Winter,21.9,0.0,3130000.0,3355.0,2348.5,1006.5,
2019-02-16,21.3,52.7,Winter,23.1,0.0,3130000.0,3285.0,2299.5,985.5,
2019-02-17,21.4,49.3,Winter,22.8,0.0,3130000.0,3280.0,2296.0,984.0,
2019-02-18,22.5,52.5,Winter,22.5,0.0,3130000.0,3375.0,2362.5,1012.5,
2019-02-19,24.1,49.7,Winter,22.5,0.0,3130000.0,3535.0,2474.5,1060.5,
2019-02-20,25.2,49.9,Winter,22.4,0.0,3130000.0,3640.0,2548.0,1092.0,
2019-02-21,25.8,57.9,Winter,20.1,0.0,3130000.0,3585.0,2509.5,1075.5,
2019-02-22,26.2,55.8,Winter,18.9,0.0,3130000.0,3565.0,2495.5,1069.5,
2019-02-23,25.7,50.7,Winter,21.1,0.0,3130000.0,3625.0,2537.5,1087.5,
2019-02-24,25.0,42.1,Winter,23.0,0.0,3130000.0,3650.0,2555.0,1095.0,
2019-02-25,24.4,37.9,Winter,23.6,0.0,3130000.0,3620.0,2534.0,1086.0,
2019-02-26,22.7,39.2,Winter,23.5,0.0,3130000.0,3445.0,2411.5,1033.5,
2019-02-27,21.6,48.8,Winter,24.4,0.0,3130000.0,3380.0,2366.0,1014.0,
2019-02-28,21.2,55.3,Winter,24.5,0.0,3130000.0,3345.0,2341.5,1003.5,
2019-03-01,22.2,48.7,Summer,24.0,0.0,3130000.0,3420.0,2394.0,1026.0,
2019-03-02,24.2,46.6,Summer,24.0,0.0,3130000.0,3620.0,2534.0,1086.0,
2019-03-03,23.6,56.8,Summer,24.1,0.0,3130000.0,3565.0,2495.5,1069.5,
2019-03-04,23.2,64.5,Summer,23.8,0.0,3130000.0,3510.0,2457.0,1053.0,
2019-03-05,22.6,63.5,Summer,23.8,0.0,3130000.0,3450.0,2415.0,1035.0,
2019-03-06,21.5,62.6,Summer,24.2,0.0,3130000.0,3360.0,2352.0,1008.0,
2019-03-07,22.8,53.2,Summer,25.2,0.0,3130000.0,3540.0,2478.0,1062.0,
2019-03-08,24.4,50.1,Summer,24.9,0.0,3130000.0,3685.0,2579.5,1105.5,
2019-03-09,25.2,45.2,Summer,24.9,0.0,3130000.0,3765.0,2635.5,1129.5,
2019-03-10,25.6,45.5,Summer,24.9,0.0,3130000.0,3805.0,2663.5,1141.5,
2019-03-11,25.0,44.5,Summer,24.9,0.0,3130000.0,3745.0,2621.5,1123.5,
2019-03-12,24.8,48.7,Summer,22.9,0.0,3130000.0,3625.0,2537.5,1087.5,
2019-03-13,24.7,46.5,Summer,22.0,0.0,3130000.0,3570.0,2499.0,1071.0,
2019-03-14,24.6,45.4,Summer,23.4,0.0,3130000.0,3630.0,2541.0,1089.0,
2019-03-15,25.3,43.2,Summer,25.1,0.0,3130000.0,3785.0,2649.5,1135.5,
2019-03-16,25.8,37.9,Summer,25.2,0.0,3130000.0,3840.0,2688.0,1152.0,
2019-03-17,26.1,35.8,Summer,25.7,0.0,3130000.0,3895.0,2726.5,1168.5,
2019-03-18,25.9,43.5,Summer,25.9,0.0,3130000.0,3885.0,2719.5,1165.5,
2019-03-19,25.9,39.5,Summer,26.1,0.0,3130000.0,3895.0,2726.5,1168.5,
2019-03-20,25.8,40.6,Summer,25.9,0.0,3130000.0,3875.0,2712.5,1162.5,
2019-03-21,25.3,44.0,Summer,26.1,0.0,3130000.0,3835.0,2684.5,1150.5,
2019-03-22,25.6,39.4,Summer,26.6,0.0,3130000.0,3890.0,2723.0,1167.0,
2019-03-23,27.2,41.2,Summer,25.9,0.0,3130000.0,4015.0,2810.5,1204.5,
2019-03-24,28.3,37.4,Summer,26.0,0.0,3130000.0,4130.0,2891.0,1239.0,
2019-03-25,28.9,36.5,Summer,23.9,0.2,3130000.0,4085.0,2859.5,1225.5,
2019-03-26,28.9,36.3,Summer,26.4,0.0,3130000.0,4210.0,2947.0,1263.0,
2019-03-27,28.2,49.9,Summer,26.2,0.0,3130000.0,4130.0,2891.0,1239.0,
2019-03-28,28.9,45.7,Summer,26.6,0.0,3130000.0,4220.0,2954.0,1266.0,
2019-03-29,29.2,44.6,Summer,25.6,0.0,3130000.0,4200.0,2940.0,1260.0,
2019-03-30,29.1,52.2,Summer,24.8,0.4,3130000.0,4150.0,2905.0,1245.0,
2019-03-31,29.1,49.9,Summer,25.0,0.0,3130000.0,4160.0,2912.0,1248.0,
2019-04-01,28.0,43.0,Summer,26.9,0.0,3130000.0,4145.0,2901.5,1243.5,
2019-04-02,27.7,45.4,Summer,27.0,0.0,3130000.0,4120.0,2884.0,1236.0,
2019-04-03,28.9,44.9,Summer,25.7,0.0,3130000.0,4175.0,2922.5,1252.5,
2019-04-04,29.0,47.3,Summer,25.0,0.3,3130000.0,4150.0,2905.0,1245.0,
2019-04-05,28.1,55.8,Summer,24.1,2.7,3130000.0,4015.0,2810.5,1204.5,
2019-04-06,28.6,49.3,Summer,24.8,0.0,3130000.0,4100.0,2870.0,1230.0,
2019-04-07,28.7,42.8,Summer,26.6,0.0,3130000.0,4200.0,2940.0,1260.0,
2019-04-08,29.3,43.8,Summer,26.8,0.0,3130000.0,4270.0,2989.0,1281.0,
2019-04-09,28.4,44.6,Summer,26.4,0.0,3130000.0,4160.0,2912.0,1248.0,
2019-04-10,29.0,43.9,Summer,26.4,0.0,3130000.0,4220.0,2954.0,1266.0,
2019-04-11,29.6,46.2,Summer,25.4,0.0,3130000.0,4230.0,2961.0,1269.0,
2019-04-12,30.3,46.5,Summer,26.0,0.0,3130000.0,4330.0,3031.0,1299.0,
2019-04-13,29.7,49.5,Summer,23.2,0.2,3130000.0,4130.0,2891.0,1239.0,
2019-04-14,29.1,51.5,Summer,22.9,0.2,3130000.0,4055.0,2838.5,1216.5,
2019-04-15,28.4,53.1,Summer,22.0,2.8,3130000.0,3940.0,2758.0,1182.0,
2019-04-16,27.7,62.1,Summer,23.2,1.0,3130000.0,3930.0,2751.0,1179.0,
2019-04-17,27.0,54.9,Summer,27.0,0.0,3130000.0,4050.0,2835.0,1215.0,
2019-04-18,26.2,48.0,Summer,28.3,0.0,3130000.0,4035.0,2824.5,1210.5,
2019-04-19,27.7,53.3,Summer,27.6,0.0,3130000.0,4150.0,2905.0,1245.0,
2019-04-20,27.7,48.7,Summer,27.6,0.0,3130000.0,4150.0,2905.0,1245.0,
2019-04-21,27.8,48.7,Summer,27.0,0.0,3130000.0,4130.0,2891.0,1239.0,
2019-04-22,28.4,45.9,Summer,27.5,0.0,3130000.0,4215.0,2950.5,1264.5,
2019-04-23,29.5,40.8,Summer,25.5,0.0,3130000.0,4225.0,2957.5,1267.5,
2019-04-24,30.8,42.5,Summer,24.1,0.0,3130000.0,4285.0,2999.5,1285.5,
2019-04-25,31.4,43.5,Summer,23.2,0.0,3130000.0,4300.0,3010.0,1290.0,
2019-04-26,32.1,42.0,Summer,25.1,0.0,3130000.0,4465.0,3125.5,1339.5,
2019-04-27,32.9,42.7,Summer,23.3,0.0,3130000.0,4455.0,3118.5,1336.5,
2019-04-28,32.6,46.4,Summer,25.2,0.0,3130000.0,4520.0,3164.0,1356.0,
2019-04-29,30.8,52.8,Summer,25.6,0.0,3130000.0,4360.0,3052.0,1308.0,
2019-04-30,29.2,52.0,Summer,25.6,0.0,3130000.0,4200.0,2940.0,1260.0,
2019-05-01,28.0,53.1,Summer,27.5,0.0,3130000.0,4175.0,2922.5,1252.5,
2019-05-02,26.9,55.5,Summer,27.5,0.0,3130000.0,4065.0,2845.5,1219.5,
2019-05-03,26.3,58.4,Summer,26.9,0.0,3130000.0,3975.0,2782.5,1192.5,
2019-05-04,26.4,63.3,Summer,25.9,0.0,3130000.0,3935.0,2754.5,1180.5,
2019-05-05,27.4,60.8,Summer,26.9,0.0,3130000.0,4085.0,2859.5,1225.5,
2019-05-06,28.7,56.2,Summer,24.0,0.0,3130000.0,4070.0,2849.0,1221.0,
2019-05-07,28.4,59.6,Summer,25.2,0.1,3130000.0,4100.0,2870.0,1230.0,
2019-05-08,27.5,65.7,Summer,23.9,0.4,3130000.0,3945.0,2761.5,1183.5,
2019-05-09,27.2,59.6,Summer,26.5,0.0,3130000.0,4045.0,2831.5,1213.5,
2019-05-10,27.2,62.2,Summer,26.0,0.0,3130000.0,4020.0,2814.0,1206.0,
2019-05-11,28.3,57.9,Summer,26.1,0.0,3130000.0,4135.0,2894.5,1240.5,
2019-05-12,28.9,57.3,Summer,26.6,0.1,3130000.0,4220.0,2954.0,1266.0,
2019-05-13,28.9,57.5,Summer,27.1,0.0,3130000.0,4245.0,2971.5,1273.5,
2019-05-14,28.6,54.4,Summer,28.1,0.0,3130000.0,4265.0,2985.5,1279.5,
2019-05-15,27.9,53.3,Summer,28.3,0.0,3130000.0,4205.0,2943.5,1261.5,
2019-05-16,28.3,54.8,Summer,27.7,0.0,3130000.0,4215.0,2950.5,1264.5,
2019-05-17,29.1,53.3,Summer,28.0,0.0,3130000.0,4310.0,3017.0,1293.0,
2019-05-18,29.9,49.0,Summer,27.9,0.0,3130000.0,4385.0,3069.5,1315.5,
2019-05-19,30.2,42.6,Summer,26.2,0.0,3130000.0,4330.0,3031.0,1299.0,
2019-05-20,30.4,46.4,Summer,25.7,0.0,3130000.0,4325.0,3027.5,1297.5,
2019-05-21,30.7,56.7,Summer,24.9,0.1,3130000.0,4315.0,3020.5,1294.5,
2019-05-22,30.2,56.9,Summer,26.0,0.0,3130000.0,4320.0,3024.0,1296.0,
2019-05-23,29.8,57.9,Summer,26.5,0.0,3130000.0,4305.0,3013.5,1291.5,
2019-05-24,29.7,59.3,Summer,26.7,0.0,3130000.0,4305.0,3013.5,1291.5,
2019-05-25,29.6,60.2,Summer,26.2,0.0,3130000.0,4270.0,2989.0,1281.0,
2019-05-26,28.7,58.0,Summer,27.4,0.0,3130000.0,4240.0,2968.0,1272.0,
2019-05-27,29.2,63.9,Summer,26.1,0.0,3130000.0,4225.0,2957.5,1267.5,
2019-05-28,30.0,57.9,Summer,26.7,0.0,3130000.0,4335.0,3034.5,1300.5,
2019-05-29,30.2,55.3,Summer,27.7,0.0,3130000.0,4405.0,3083.5,1321.5,
2019-05-30,29.3,62.5,Summer,27.2,0.0,3130000.0,4290.0,3003.0,1287.0,
2019-05-31,29.6,59.2,Summer,26.0,0.0,3130000.0,4260.0,2982.0,1278.0,
2019-06-01,29.1,63.3,Monsoon,24.2,0.0,3130000.0,4120.0,2884.0,1236.0,
2019-06-02,29.3,66.0,Monsoon,25.2,0.0,3130000.0,4190.0,2933.0,1257.0,
2019-06-03,28.7,66.3,Monsoon,21.9,0.2,3130000.0,3965.0,2775.5,1189.5,
2019-06-04,28.7,66.1,Monsoon,21.4,0.0,3130000.0,3940.0,2758.0,1182.0,
2019-06-05,29.8,64.7,Monsoon,24.6,0.5,3130000.0,4210.0,2947.0,1263.0,
2019-06-06,28.9,67.0,Monsoon,23.0,0.1,3130000.0,4040.0,2828.0,1212.0,
2019-06-07,29.5,62.2,Monsoon,24.7,1.0,3130000.0,4185.0,2929.5,1255.5,
2019-06-08,30.1,66.3,Monsoon,19.8,0.8,3130000.0,4000.0,2800.0,1200.0,
2019-06-09,28.5,72.3,Monsoon,16.3,30.0,3130000.0,3665.0,2565.5,1099.5,
2019-06-10,27.3,75.0,Monsoon,19.7,2.0,3130000.0,3715.0,2600.5,1114.5,
2019-06-11,28.3,71.1,Monsoon,17.7,5.9,3130000.0,3715.0,2600.5,1114.5,
2019-06-12,25.7,78.2,Monsoon,12.0,0.2,3130000.0,3170.0,2219.0,951.0,
2019-06-13,25.4,83.4,Monsoon,17.7,4.8,3130000.0,3425.0,2397.5,1027.5,
2019-06-14,26.6,79.3,Monsoon,18.5,3.2,3130000.0,3585.0,2509.5,1075.5,
2019-06-15,26.3,81.1,Monsoon,13.2,1.1,3130000.0,3290.0,2303.0,987.0,
2019-06-16,27.0,77.0,Monsoon,18.0,2.0,3130000.0,3600.0,2520.0,1080.0,
2019-06-17,26.6,75.2,Monsoon,17.7,0.9,3130000.0,3545.0,2481.5,1063.5,
2019-06-18,26.3,78.3,Monsoon,16.9,0.1,3130000.0,3475.0,2432.5,1042.5,
2019-06-19,25.4,83.7,Monsoon,14.0,0.5,3130000.0,3240.0,2268.0,972.0,
2019-06-20,26.6,76.1,Monsoon,18.9,1.0,3130000.0,3605.0,2523.5,1081.5,
2019-06-21,26.8,76.9,Monsoon,18.5,1.7,3130000.0,3605.0,2523.5,1081.5,
2019-06-22,26.6,76.3,Monsoon,20.4,1.1,3130000.0,3680.0,2576.0,1104.0,
2019-06-23,26.0,80.2,Monsoon,11.5,3.5,3130000.0,3175.0,2222.5,952.5,
2019-06-24,25.4,84.7,Monsoon,12.9,5.0,3130000.0,3185.0,2229.5,955.5,
2019-06-25,26.0,83.5,Monsoon,15.2,13.0,3130000.0,3360.0,2352.0,1008.0,
2019-06-26,26.0,82.9,Monsoon,14.8,0.7,3130000.0,3340.0,2338.0,1002.0,
2019-06-27,25.0,87.7,Monsoon,14.0,71.0,3130000.0,3200.0,2240.0,960.0,
2019-06-28,23.7,93.1,Monsoon,5.2,40.0,3130000.0,2630.0,1841.0,789.0,
2019-06-29,22.8,93.5,Monsoon,2.1,20.3,3130000.0,2385.0,1669.5,715.5,
2019-06-30,23.3,92.2,Monsoon,4.7,6.7,3130000.0,2565.0,1795.5,769.5,
2019-07-01,23.4,93.2,Monsoon,4.5,13.0,3130000.0,2565.0,1795.5,769.5,
2019-07-02,23.8,90.1,Monsoon,7.8,12.2,3130000.0,2770.0,1939.0,831.0,
2019-07-03,24.1,88.4,Monsoon,7.1,0.7,3130000.0,2765.0,1935.5,829.5,
2019-07-04,24.7,87.3,Monsoon,12.0,0.2,3130000.0,3070.0,2149.0,921.0,
2019-07-05,24.0,89.9,Monsoon,10.5,5.0,3130000.0,2925.0,2047.5,877.5,
2019-07-06,23.6,91.7,Monsoon,7.1,27.0,3130000.0,2715.0,1900.5,814.5,
2019-07-07,24.4,91.1,Monsoon,8.2,28.0,3130000.0,2850.0,1995.0,855.0,
2019-07-08,24.0,92.9,Monsoon,13.2,31.0,3130000.0,3060.0,2142.0,918.0,
2019-07-09,24.8,89.5,Monsoon,13.8,7.0,3130000.0,3170.0,2219.0,951.0,
2019-07-10,23.7,93.3,Monsoon,8.9,23.0,3130000.0,2815.0,1970.5,844.5,
2019-07-11,24.0,91.8,Monsoon,4.5,11.0,3130000.0,2625.0,1837.5,787.5,
